variant,trajectory_id,step,seed,latency_ms,peak_allocated_gib,peak_reserved_gib,mse,mae
p37,19,16,19000058,149.8664339997049,4.619308471679688,4.71875,0.0004173416527919,0.0135724795982241
p37,19,24,19000066,149.5311099988612,4.619308471679688,4.71875,0.0036608118098229,0.0399550981819629
p37,19,32,19000074,153.85004400013713,4.619308471679688,4.71875,0.0003513856208883,0.0122445886954665
p37,19,40,19000082,151.18427100060217,4.619308471679688,4.71875,0.0007978777284733,0.0163824744522571
p37,19,48,19000090,148.1348440011061,4.619308471679688,4.71875,0.0012086456408724,0.0191620420664548
p37,19,56,19000098,156.42558299987286,4.619308471679688,4.71875,0.0007840631878934,0.015149101614952
p50,22,0,22000042,151.56219100026647,4.177942276000977,4.279296875,0.0111369425430893,0.059471134096384
p50,22,8,22000050,136.08330299939553,4.177942276000977,4.279296875,0.0169586259871721,0.0619562901556491
p50,22,16,22000058,135.91353700030595,4.177942276000977,4.279296875,0.0049772867932915,0.0394313596189022
p50,22,24,22000066,134.47185600125522,4.177942276000977,4.279296875,0.004450689535588,0.0371126271784305
p50,22,32,22000074,134.94252900090942,4.177942276000977,4.279296875,0.002483396558091,0.0268756914883852
p50,22,40,22000082,135.43389799997385,4.177942276000977,4.279296875,0.0044855368323624,0.0331791751086711
p50,22,48,22000090,138.55667399911908,4.177942276000977,4.279296875,0.0101805282756686,0.0450568012893199
p50,22,56,22000098,133.6155039989535,4.177942276000977,4.279296875,0.0135495569556951,0.0603032112121582
p50,2,0,2000042,134.8300850004307,4.177942276000977,4.279296875,0.0023342978674918,0.0302594918757677
p50,2,8,2000050,131.5469220007799,4.177942276000977,4.279296875,0.0048437439836561,0.0438056886196136
p50,2,16,2000058,132.6930720006203,4.177942276000977,4.279296875,0.005604594014585,0.0481369905173778
p50,2,24,2000066,131.19649600048433,4.177942276000977,4.279296875,0.0040384079329669,0.0411679223179817
p50,2,32,2000074,131.01626499883423,4.177942276000977,4.279296875,0.0100407758727669,0.0279868803918361
p50,2,40,2000082,132.1890010003699,4.177942276000977,4.279296875,0.0046592629514634,0.0422837324440479
p50,2,48,2000090,132.38580500001262,4.177942276000977,4.279296875,0.0124418120831251,0.0505762286484241
p50,2,56,2000098,131.79580900032306,4.177942276000977,4.279296875,0.0095035200938582,0.0519153662025928
p50,49,0,49000042,134.16192499971658,4.177942276000977,4.279296875,0.0281489994376897,0.0912703722715377
p50,49,8,49000050,133.77556599880336,4.177942276000977,4.279296875,0.0060502481646835,0.045773871243
p50,49,16,49000058,137.8606479993323,4.177942276000977,4.279296875,0.0051526199094951,0.0404274985194206
p50,49,24,49000066,161.128778998318,4.177942276000977,4.279296875,0.0013221286935731,0.0233699548989534
p50,49,32,49000074,132.77049799944507,4.177942276000977,4.279296875,0.0047645079903304,0.0379453375935554
p50,49,40,49000082,133.0403739993926,4.177942276000977,4.279296875,0.0059059136547148,0.0496258214116096
p50,49,48,49000090,132.4738180010172,4.177942276000977,4.279296875,0.0241689383983612,0.0812096446752548
p50,49,56,49000098,139.82236099946022,4.177942276000977,4.279296875,0.0089021148160099,0.059977252036333
p50,5,0,5000042,135.9857600000396,4.179095268249512,4.279296875,0.0109883630648255,0.0627812966704368
p50,5,8,5000050,135.90578799994546,4.179095268249512,4.279296875,0.0029934272170066,0.0324824266135692
p50,5,16,5000058,133.13146499967843,4.179095268249512,4.279296875,0.0047588562592864,0.0472234524786472
p50,5,24,5000066,132.06267799978377,4.179095268249512,4.279296875,0.0053974166512489,0.0453641228377819
